a,sigma,k,u_hat,outcome
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006666667,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006818182,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,increase
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.006969697,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007121212,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,increase
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007272727,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,decrease
0.007424242,0.01,0.2,0.1,increase
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,increase
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007575758,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,increase
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,increase
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.007727273,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,increase
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.005,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,increase
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,increase
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,increase
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
0.007878788,0.01,0.2,0.1,decrease
